Customer_Acc,Transaction_ID,Timestamp,Amount,Type,Channel,Counterparty_Name,Counterparty_Account
CACC_6yuOVQ5,TXN_R7lKba8AC4D,2024-06-30T14:35:26Z,433629.57,credit,DuitNOW,Rajesh Doe,CACC_81a8uPJ
CACC_6yuOVQ5,TXN_mve73BQBweQ,2025-08-26T12:07:02Z,993163.51,debit,QR P2P,Zara Kaur,CACC_Guo4CNb
CACC_6yuOVQ5,TXN_VI37GrXJNrs,2025-05-02T21:44:52Z,279980.24,debit,DuitNOW,Siti Ong,CACC_DGsfMI5
CACC_6yuOVQ5,TXN_PH0HfkCdSNr,2025-09-03T09:54:17Z,153941.24,debit,Credit Transfer,Amir Singh,CACC_K3YOT6O
CACC_6yuOVQ5,TXN_rVhd7bO1N1A,2024-05-28T07:07:14Z,565694.02,credit,QR POS,Daniel Lim,CACC_sjrufnF
CACC_6yuOVQ5,TXN_YIi70fzRH7F,2024-02-28T07:07:51Z,835201.8,debit,QR POS,Adam Wong,CACC_FP30lo3
CACC_6yuOVQ5,TXN_wmui4BAy4pI,2024-08-16T20:12:11Z,98725.8,credit,QR P2P,Syafiq Subramaniam,CACC_T3PH69R
CACC_6yuOVQ5,TXN_P00zFnGuzmJ,2025-02-27T18:00:06Z,642011.41,debit,Other,Mei Ling Rahman,CACC_O4SXbr6
CACC_6yuOVQ5,TXN_7UUrd6eRm3G,2025-07-03T15:29:31Z,444937.1,credit,QR P2P,Daniel Tan,CACC_3XRMLlp
CACC_xPjWJSt,TXN_TUCfYfFO9d5,2025-09-09T17:26:51Z,260012.91,debit,QR P2P,Adam Tan,CACC_1HwsXAJ
CACC_xPjWJSt,TXN_6AcwrjsCTUW,2024-12-21T09:21:45Z,960554.39,credit,QR P2P,Mei Ling Hussin,CACC_nw4pRbD
CACC_xPjWJSt,TXN_7E0YG8eCZMH,2024-02-14T09:38:46Z,970777.64,credit,QR P2P,Farid Subramaniam,CACC_DlQDA9w
CACC_xPjWJSt,TXN_2JzFNezedFU,2025-04-24T05:33:08Z,226750.51,debit,QR POS,Wei Tan,CACC_58pkrvV
CACC_xPjWJSt,TXN_uAk6ep8dJfX,2025-01-02T13:15:06Z,96863.48,credit,Other,Jane Rahman,CACC_IECSgSA
CACC_xPjWJSt,TXN_SafIuve9hnT,2025-07-30T05:48:21Z,362136.11,debit,Other,Suresh Lim,CACC_4tW5PgI
CACC_xPjWJSt,TXN_Ua3hT6x31Fy,2024-07-29T21:46:15Z,764565.87,debit,DuitNOW,Chong Gopal,CACC_Q8V2cNP
CACC_xPjWJSt,TXN_tuhRjdKrGJE,2024-01-19T19:05:49Z,359746.55,debit,Credit Transfer,Ali Subramaniam,CACC_CmV7rjZ
CACC_xPjWJSt,TXN_g8H9JSNkCpb,2025-07-15T04:32:51Z,661539.86,debit,Credit Transfer,Online Sentosa,CACC_I0IKbR4
CACC_xPjWJSt,TXN_GunBhEpGwiQ,2025-08-31T10:03:50Z,686685.38,credit,DuitNOW,John Tan,CACC_d1ENE8M
CACC_xPjWJSt,TXN_R2ezWiEuSwy,2024-04-11T08:42:05Z,610061.31,debit,QR POS,Kedai Maju,CACC_JS9Hf9y
CACC_NcsUT8D,TXN_q89T4HgB7yr,2024-04-29T23:18:49Z,589057.53,debit,QR POS,Warung Baroena,CACC_xzCqmQf
CACC_NcsUT8D,TXN_lLAn2aVSeOg,2024-10-15T13:14:23Z,24844.88,credit,Credit Transfer,Anand Ong,CACC_Dw7LUBQ
CACC_NcsUT8D,TXN_H6CMx1JJmwK,2024-02-21T01:44:14Z,74028.57,credit,QR P2P,Siti Doe,CACC_0Rm6RGt
CACC_NcsUT8D,TXN_KS1tEhSswaY,2024-12-10T06:48:33Z,847008.25,credit,DuitNOW,Zara Ahmad,CACC_fbd4pKH
CACC_NcsUT8D,TXN_fnzg3o6cei0,2025-03-11T21:42:18Z,436156.5,credit,Other,Anand Rahman,CACC_OsyIFzD
CACC_NcsUT8D,TXN_TUVwIxFxbKt,2024-12-28T12:11:36Z,370412.05,debit,QR P2P,Zara Lim,CACC_dslVDqw
CACC_NcsUT8D,TXN_zjTKM3v8vvn,2025-04-06T13:01:32Z,417906.92,debit,Other,Hana Hashim,CACC_te52QKV
CACC_NcsUT8D,TXN_MWhrt3FZAdl,2025-06-10T09:00:16Z,373942.07,debit,DuitNOW,Daniel Kaur,CACC_0j7A0Tf
CACC_NcsUT8D,TXN_M6HZpjdR7LH,2025-09-04T05:41:00Z,935339.47,credit,QR P2P,Aisha Ahmad,CACC_JUPa8lh
CACC_NcsUT8D,TXN_DT0djtbNbGR,2024-09-28T02:25:01Z,208355.44,credit,QR POS,Online Bestari,CACC_ww15H05
CACC_NcsUT8D,TXN_m21QSQ32kFH,2025-05-08T12:19:00Z,800606.28,debit,QR P2P,Irfan Hashim,CACC_nKZTIUg
CACC_NcsUT8D,TXN_CSUhBGHj7hc,2025-02-01T13:10:07Z,982525.62,debit,Other,Wei Tan,CACC_VylgyuH
CACC_NcsUT8D,TXN_oJmce2RbSkL,2025-08-15T14:48:14Z,683001.01,debit,Credit Transfer,Vijaya Lim,CACC_S6nZTAH
CACC_NcsUT8D,TXN_lqwSsPO5PX9,2024-03-06T10:19:18Z,609234.71,debit,Credit Transfer,Mei Ling Singh,CACC_TY2jDDL
CACC_NcsUT8D,TXN_6slKBnDWKOy,2024-05-19T16:05:04Z,759804.79,debit,QR P2P,Adam Ahmad,CACC_Wtv1U9G
CACC_NcsUT8D,TXN_mrbljRB7cWn,2024-08-17T12:50:03Z,684721.23,debit,QR POS,Azlan Hussin,CACC_8S6WStS
CACC_NcsUT8D,TXN_C5rXAzhIs3E,2025-02-02T03:35:16Z,95787.41,debit,Credit Transfer,Perusahaan Sejahtera,CACC_l7D7YB7
CACC_NcsUT8D,TXN_5rQfIXhbOo2,2024-06-21T03:51:39Z,202331.13,credit,QR POS,Kumar Hashim,CACC_lsHouLb
CACC_NcsUT8D,TXN_7esnfhQroF1,2025-03-20T15:56:51Z,60781.26,debit,Other,Suresh Ng,CACC_UydGCZj
CACC_NcsUT8D,TXN_RZJyIgmfut4,2024-10-31T20:14:30Z,132316.3,credit,QR POS,Syarikat Sentosa,CACC_9CsjFSc
CACC_NcsUT8D,TXN_2uyhf0FfcJs,2024-07-12T16:37:36Z,729991.46,debit,Other,Anand Subramaniam,CACC_sJLObJE
CACC_j3jJWR6,TXN_g33F7jrxiqZ,2025-03-07T00:39:43Z,847467.38,debit,DuitNOW,Syafiq Singh,CACC_W90TNj9
CACC_j3jJWR6,TXN_vLuBozr3aQX,2025-02-11T00:17:29Z,429896.39,credit,DuitNOW,Farah Gopal,CACC_uJW4ZSp
CACC_j3jJWR6,TXN_fR1Sic2NmkX,2025-08-19T12:44:04Z,354777.94,credit,DuitNOW,Wei Ahmad,CACC_dtIhxAw
CACC_j3jJWR6,TXN_SGezkvGhYqz,2024-06-12T06:44:01Z,920086.58,credit,QR P2P,Azlan Salleh,CACC_DTjnOyG
CACC_j3jJWR6,TXN_Pf9LF5X2xGE,2025-05-02T04:01:17Z,618101.48,debit,Credit Transfer,Chong Hashim,CACC_sxhXb4m
CACC_j3jJWR6,TXN_Fc7xzU31QyK,2025-08-20T08:01:07Z,153197.85,debit,DuitNOW,Aisha Mohamed,CACC_k4xMFa1
CACC_j3jJWR6,TXN_78DNd1BZ6Ki,2024-11-08T20:12:11Z,818022.13,credit,QR POS,Online Bestari,CACC_HTV2HWR
CACC_j3jJWR6,TXN_buKRpkcHHFp,2025-03-03T14:32:18Z,581664.9,debit,Other,Farah Ng,CACC_0E4tVtW
CACC_j3jJWR6,TXN_UG5aOC8SURG,2024-10-21T19:52:22Z,411228.93,credit,Other,John Rahman,CACC_qKUSiWu
CACC_j3jJWR6,TXN_q7oUpH3wLfK,2024-01-19T15:52:02Z,625056.44,debit,QR P2P,Azlan Kaur,CACC_ZwppNhW
CACC_j3jJWR6,TXN_ocufqCVqe9G,2025-01-12T02:22:08Z,353103.97,credit,Credit Transfer,Kumar Gopal,CACC_OF7samP
CACC_j3jJWR6,TXN_hUqR87i1Wpd,2024-08-03T15:35:14Z,645535.84,credit,Credit Transfer,Jane Hashim,CACC_VusYGlQ
CACC_j3jJWR6,TXN_k5qGlmJb9vR,2025-03-18T19:18:11Z,417394.91,credit,QR P2P,Online Baroena,CACC_Y2l3ESp
CACC_j3jJWR6,TXN_3P4fO5oeLB8,2024-09-12T06:58:34Z,576104.01,debit,DuitNOW,Mei Ling Abdullah,CACC_i0gWHCC
CACC_j3jJWR6,TXN_151jtu0bFC4,2024-06-15T04:25:35Z,592104.81,debit,QR POS,Ali Mohamed,CACC_3MdGHKz
CACC_j3jJWR6,TXN_Mqa3v66jY0W,2025-06-13T07:18:30Z,376534.49,credit,Credit Transfer,Jane Lim,CACC_KKvAqTh
CACC_j3jJWR6,TXN_Z3GAutBHTxC,2024-01-18T08:27:19Z,353874.1,credit,QR POS,Mei Ling Wong,CACC_kBV1Str
CACC_j3jJWR6,TXN_ap1Juy7nesB,2024-12-24T16:29:58Z,901141.61,debit,DuitNOW,Fatimah Ahmad,CACC_uxCoBeN
CACC_j3jJWR6,TXN_O5EF5s4UCPH,2024-05-05T09:34:04Z,473047.52,credit,DuitNOW,Kedai Jaya,CACC_5SYXqbi
CACC_j3jJWR6,TXN_f28HslD3bxs,2025-03-27T18:42:46Z,408779.92,debit,Credit Transfer,Ali Tan,CACC_Gf7FuY0
CACC_j3jJWR6,TXN_IdsqsGTwKeQ,2024-06-01T19:45:43Z,239012.79,credit,DuitNOW,Zara Ong,CACC_4Ieoaj9
CACC_j3jJWR6,TXN_JfOHB9D5E0N,2025-04-26T10:33:28Z,88468.51,debit,QR POS,Liyana Wong,CACC_EUFf37g
CACC_j3jJWR6,TXN_e0IeQGWOFPY,2024-11-18T23:09:22Z,196462.2,credit,Other,Azlan Hashim,CACC_gPv5b8V
CACC_SdYFVvp,TXN_nef8QDE3WAZ,2024-04-29T00:11:18Z,684220.99,credit,DuitNOW,Kumar Gopal,CACC_1F5Lc3k
CACC_SdYFVvp,TXN_hXBZexGzTJW,2024-03-05T16:51:14Z,293032.94,credit,Credit Transfer,Daniel Tan,CACC_hI8gJCD
CACC_SdYFVvp,TXN_46wh9VUwiHX,2025-04-04T14:18:45Z,305176.87,credit,QR POS,Mei Ling Chan,CACC_bzIZBwu
CACC_SdYFVvp,TXN_ExqqJprGgXL,2024-06-27T18:32:03Z,440637.15,credit,QR POS,Jane Ahmad,CACC_j4Qn1ok
CACC_SdYFVvp,TXN_p4afVqXQIXT,2024-09-02T07:13:45Z,578463.7,debit,Other,Ali Tan,CACC_UkUIpg3
CACC_SdYFVvp,TXN_pObXkJE92nl,2024-07-03T08:56:01Z,77333.46,credit,Other,Kedai Baroena,CACC_BOsDv2O
CACC_SdYFVvp,TXN_S0f0YvZBBav,2024-08-04T13:09:38Z,946411.76,credit,Other,Chong Ng,CACC_aVKpXp7
CACC_SdYFVvp,TXN_IjeYA7DxeTK,2025-08-03T12:13:11Z,968531.38,debit,Credit Transfer,Chong Gopal,CACC_dvvfx1f
CACC_SdYFVvp,TXN_aTeuxLm37RK,2025-08-12T05:34:01Z,422833.46,debit,Credit Transfer,Kedai Jaya,CACC_B786fhj
CACC_SdYFVvp,TXN_LeYHlPU3Knz,2024-02-15T07:00:42Z,134946.31,credit,DuitNOW,Adam Ng,CACC_i7za9Ju
CACC_SdYFVvp,TXN_bOzd3k2MHBl,2025-02-09T07:45:12Z,899424.26,credit,QR POS,Syarikat Maju,CACC_ZncYXTp
CACC_SdYFVvp,TXN_fArVcUrMO8A,2025-07-08T20:59:15Z,494063.86,credit,DuitNOW,Siti Ahmad,CACC_UCSpUmv
CACC_SdYFVvp,TXN_1pVFshjyHzU,2025-05-30T22:54:52Z,840733.87,debit,Other,Anand Ismail,CACC_8418S4A
CACC_rVKyOwv,TXN_y6WSl13ETDv,2025-08-07T11:59:13Z,948797.67,credit,Credit Transfer,Hana Lim,CACC_b8N7LKL
CACC_rVKyOwv,TXN_pyZ9VOiIJWj,2025-02-06T21:18:07Z,774053.31,debit,QR POS,Nurul Kaur,CACC_OEBxoZ0
CACC_rVKyOwv,TXN_UKPvnPH9d2z,2024-02-04T18:52:38Z,557298.52,debit,QR POS,Warung Maju,CACC_J0ZeIPS
CACC_rVKyOwv,TXN_RMMOvTz4OWa,2024-12-20T12:29:54Z,31664.66,credit,DuitNOW,Vijaya Mohamed,CACC_ADCnrUG
CACC_rVKyOwv,TXN_eZ3CYtXHFJS,2024-06-04T11:19:35Z,19200.05,debit,QR P2P,Azlan Hashim,CACC_s7gDvXh
CACC_rVKyOwv,TXN_Q2ESJQbE5PK,2024-11-22T21:32:51Z,265264.53,debit,QR P2P,Jane Subramaniam,CACC_pbxPWna
CACC_rVKyOwv,TXN_Un90rFIAtJ8,2024-05-14T04:25:55Z,287594.19,credit,QR P2P,Syafiq Kaur,CACC_1rjMvtq
CACC_rVKyOwv,TXN_gfdUJDRY2fo,2025-05-31T06:56:26Z,567380.19,credit,QR P2P,Restoran Jaya,CACC_nL7mRRm
CACC_rVKyOwv,TXN_sCuuNyBbsCJ,2025-04-22T10:56:26Z,182085.18,debit,Other,Jane Hashim,CACC_vWjfCsl
CACC_rVKyOwv,TXN_OopDvDLf1T5,2024-07-29T00:23:17Z,792917.66,debit,QR POS,Irfan Doe,CACC_4T3YxS3
CACC_rVKyOwv,TXN_FiPqnwH2AUg,2025-08-14T19:33:55Z,937806.4,debit,Other,Irfan Kaur,CACC_0QNBbS4
CACC_rVKyOwv,TXN_RcNU0jVmmee,2024-03-31T23:14:17Z,80834.55,credit,Other,Kedai Maju,CACC_mMyFfuA
CACC_rVKyOwv,TXN_wgWnHAhMhEc,2024-02-27T04:41:36Z,271462.9,debit,QR P2P,Vijaya Gopal,CACC_YW337UJ
CACC_rVKyOwv,TXN_tqnNmp7PDPP,2025-01-20T03:43:27Z,782068.3,credit,QR P2P,Irfan Mohamed,CACC_qNyVNh1
CACC_rVKyOwv,TXN_LerfdhqghsH,2024-06-02T12:01:22Z,454395.64,credit,Other,Jane Lee,CACC_q1EMzcR
CACC_rVKyOwv,TXN_qKaYUXisxl6,2025-02-12T08:48:56Z,681371.88,debit,Other,Syarikat Maju,CACC_FNLk1bP
CACC_rVKyOwv,TXN_YbEYzjFuzZC,2025-04-27T02:36:59Z,729220.48,debit,DuitNOW,Nurul Mohamed,CACC_qmr5SUn
CACC_rVKyOwv,TXN_AJuNodeIwCu,2024-02-25T06:02:57Z,817260.52,debit,Credit Transfer,Bengkel Sejahtera,CACC_JRTKKUe
CACC_rVKyOwv,TXN_o7UYItKEKC0,2024-08-25T07:54:04Z,350260.57,debit,DuitNOW,Anand Hashim,CACC_lfod2Zb
CACC_bI2Vsk7,TXN_IBhuHNfVaoA,2025-07-12T09:37:00Z,363430.53,debit,Credit Transfer,Jane Lim,CACC_5snowtD
CACC_bI2Vsk7,TXN_ZzIx3LLC7yS,2024-07-15T06:15:20Z,685086.76,credit,Credit Transfer,Amir Hussin,CACC_5K6U1bE
CACC_bI2Vsk7,TXN_dRDwAmPGMmS,2025-01-05T11:11:32Z,771252.33,credit,QR POS,Anand Abdullah,CACC_L39ckS8
CACC_bI2Vsk7,TXN_TAMYz6tzwdq,2024-07-01T22:15:42Z,846934.18,debit,QR POS,Wei Singh,CACC_7K82yhB
CACC_bI2Vsk7,TXN_75W1xEmBPGJ,2024-02-22T01:26:51Z,219751.49,debit,DuitNOW,Perusahaan Makmur,CACC_I5QNMFx
CACC_bI2Vsk7,TXN_uWtQwZKMYnC,2024-03-01T05:34:50Z,934514.72,credit,Other,Siti Doe,CACC_hRro2Em
CACC_bI2Vsk7,TXN_7NMpe17J6lG,2024-05-20T10:03:36Z,648471.44,debit,Other,Irfan Kaur,CACC_oOXeLnu
CACC_bI2Vsk7,TXN_N7wfnHONnSd,2024-03-04T18:07:27Z,370524.66,debit,QR POS,Restoran Sentosa,CACC_gcNR8oW
CACC_bI2Vsk7,TXN_a5Byc03B7BG,2024-10-25T10:57:22Z,594877.28,debit,Other,Ali Tan,CACC_o7LthbN
CACC_bI2Vsk7,TXN_yAO5bD3SLIV,2024-04-05T07:29:10Z,74940.21,credit,DuitNOW,Syarikat Baroena,CACC_cxVCyHN
CACC_bI2Vsk7,TXN_UChIbYVabl0,2025-01-16T21:56:29Z,578749.74,debit,Other,Mei Ling Singh,CACC_NlWGQbV
CACC_bI2Vsk7,TXN_KHFFZVKtW3r,2024-07-01T06:15:51Z,5653.95,debit,QR P2P,Bengkel Hebat,CACC_QR9qgWE
CACC_bI2Vsk7,TXN_aMBsGaHabg0,2025-08-09T19:23:40Z,844452.11,debit,DuitNOW,Rajesh Rahman,CACC_7W5AG0c
CACC_bI2Vsk7,TXN_DPaRYGWR8iq,2025-05-14T08:25:04Z,125250.81,debit,QR P2P,Wei Abdullah,CACC_6qwEhn9
CACC_bI2Vsk7,TXN_KHbrNdsI9zx,2024-04-08T05:47:28Z,832217.75,debit,DuitNOW,Syafiq Gopal,CACC_FyZghVR
CACC_G66IEhO,TXN_wif9JPS2Fdv,2024-05-08T02:21:56Z,881021.49,credit,DuitNOW,Farid Salleh,CACC_P0jBudp
CACC_G66IEhO,TXN_d037zn0xvO0,2024-12-03T21:18:28Z,617566.29,debit,QR POS,Online Maju,CACC_Z7yqM2f
CACC_G66IEhO,TXN_kaDkLrBdPVz,2024-02-17T05:51:09Z,498843.94,credit,Other,Mei Ling Abdullah,CACC_EpExAC0
CACC_G66IEhO,TXN_0C6FEYJqaxx,2024-05-03T12:50:58Z,777404.92,debit,DuitNOW,Irfan Lee,CACC_DnosIDb
CACC_G66IEhO,TXN_DHLwjXClUXL,2025-06-10T04:59:50Z,209238.85,credit,QR P2P,Restoran Sejahtera,CACC_iDK3TMB
CACC_G66IEhO,TXN_2LXMXuv6ZZj,2024-06-19T17:53:17Z,626078.27,credit,Other,Jane Ong,CACC_ocH9cbc
CACC_G66IEhO,TXN_2QgnQ5CMrzO,2025-09-15T15:49:00Z,545685.09,credit,QR POS,John Doe,CACC_IpsRgys
CACC_G66IEhO,TXN_6UXepsvHhyQ,2024-05-10T09:32:24Z,429337.75,credit,QR POS,Perusahaan Makmur,CACC_SBjbURI
CACC_G66IEhO,TXN_6dXUIJI35hZ,2025-05-22T01:45:53Z,11518.23,credit,Credit Transfer,Rajesh Singh,CACC_G1ZeQb8
CACC_G66IEhO,TXN_kkC3Kr6fD1B,2025-04-26T19:55:10Z,775060.27,debit,QR POS,Azlan Mohamed,CACC_t7dlgaZ
CACC_G66IEhO,TXN_Ke23Um5Az9s,2024-03-05T01:42:38Z,128244.13,credit,DuitNOW,Suresh Doe,CACC_pECSP4N
CACC_G66IEhO,TXN_TeacrDRSKYz,2024-01-13T01:24:01Z,627834.61,credit,DuitNOW,Hana Gopal,CACC_FxbkCi0
CACC_G66IEhO,TXN_RFo4hQIYeH2,2024-06-21T03:50:39Z,364712.19,credit,Credit Transfer,Ali Ismail,CACC_vTrA1Vr
CACC_LykQA2U,TXN_eRhxjw9hh3u,2025-07-25T00:06:16Z,230985.05,debit,QR POS,Liyana Ng,CACC_uxXb7lT
CACC_LykQA2U,TXN_iTOYmty8AAu,2025-08-24T04:01:09Z,153850.29,credit,Other,Kumar Ong,CACC_aR1dwBT
CACC_LykQA2U,TXN_mAm5AArfNto,2024-10-09T00:24:59Z,82278.15,credit,DuitNOW,Adam Mohamed,CACC_AFr0vtx
CACC_LykQA2U,TXN_67M2ktRM3Zp,2024-09-14T21:41:03Z,580254.9,credit,Credit Transfer,Adam Abdullah,CACC_ulc3NGc
CACC_LykQA2U,TXN_A60PnHnkOBC,2025-05-02T07:27:13Z,785205.09,debit,DuitNOW,Nurul Ahmad,CACC_p1iprOV
CACC_LykQA2U,TXN_G4SvkrOpgCU,2024-06-07T00:05:00Z,444131.0,debit,Other,Adam Doe,CACC_qn76Q22
CACC_LykQA2U,TXN_qBJJ6e9dZ7h,2024-06-17T17:55:16Z,563706.89,credit,Other,Syarikat Jaya,CACC_u5easWB
CACC_LykQA2U,TXN_ZX4N0InIWsj,2025-06-06T03:04:18Z,116519.05,credit,Credit Transfer,Rajesh Ong,CACC_o8aEdoj
CACC_LykQA2U,TXN_vqbkwHeQKZw,2025-07-30T04:08:50Z,830779.36,credit,QR P2P,Mei Ling Chan,CACC_9BU6Sid
CACC_LykQA2U,TXN_RWexHpJAGD9,2024-02-07T08:23:51Z,686209.63,credit,QR POS,Zara Lim,CACC_NxdIrYi
CACC_LykQA2U,TXN_5jbYx1LrAXH,2024-12-02T11:25:58Z,392286.02,credit,Credit Transfer,Mei Ling Abdullah,CACC_ddexiVq
CACC_LykQA2U,TXN_CW0sWokZpOL,2025-05-15T02:42:23Z,248948.52,debit,Other,Restoran Jaya,CACC_nMzDN0M
CACC_LykQA2U,TXN_q5RHMJZs7Uy,2025-04-27T20:00:01Z,705398.74,debit,Credit Transfer,Suresh Singh,CACC_BrK5UW2
CACC_LykQA2U,TXN_o1dYzJiD8q7,2025-06-29T20:00:34Z,476833.83,credit,QR P2P,Restoran Baroena,CACC_S3EbVCd
CACC_LykQA2U,TXN_2fOFVst0uw5,2024-06-25T15:12:03Z,456250.1,credit,QR POS,Anand Ng,CACC_09ppJ8C
CACC_LykQA2U,TXN_Lr2skyVp7oZ,2024-11-10T03:50:01Z,195439.08,debit,Credit Transfer,Rajesh Ong,CACC_ilR4oPp
CACC_LykQA2U,TXN_NXItnwj4EKo,2024-02-04T13:39:44Z,635025.18,credit,QR P2P,Daniel Hussin,CACC_S0E1XeP
CACC_LykQA2U,TXN_s9HI2nvNiRc,2024-01-03T01:40:56Z,642190.94,debit,Other,Zara Tan,CACC_K0rPFN3
CACC_NwNfoOl,TXN_nCNIATXEZLb,2024-05-03T18:52:44Z,822624.36,credit,Other,Irfan Ahmad,CACC_BThkds2
CACC_NwNfoOl,TXN_ZXguE8K8y81,2025-08-14T22:51:08Z,209042.8,credit,QR POS,Aisha Hussin,CACC_nWS5EXd
CACC_NwNfoOl,TXN_WZRjBcABSlh,2025-09-08T09:09:19Z,410369.54,credit,Other,Bengkel Maju,CACC_KalEVJZ
CACC_NwNfoOl,TXN_abmAcmQ6hjL,2024-08-24T00:01:51Z,697278.9,credit,Credit Transfer,Wei Abdullah,CACC_AefwIBH
CACC_NwNfoOl,TXN_nXHqYsMMAQD,2025-01-24T10:25:54Z,335872.75,credit,QR POS,Rajesh Ng,CACC_PNRzIVW
CACC_NwNfoOl,TXN_padfF5hWbTb,2024-12-02T00:43:56Z,979861.54,credit,QR P2P,John Tan,CACC_qqm1JX9
CACC_NwNfoOl,TXN_70GNndSvszl,2024-04-19T10:45:48Z,240938.75,debit,DuitNOW,Suresh Gopal,CACC_QQIqjNH
CACC_NwNfoOl,TXN_frFfOKI71d9,2025-08-28T15:41:18Z,4234.34,credit,Other,Vijaya Lee,CACC_THY3z6c
CACC_NwNfoOl,TXN_Xcfc4yP511N,2024-10-29T20:06:19Z,304443.52,debit,DuitNOW,Rajesh Chan,CACC_3mpZkj7
CACC_NwNfoOl,TXN_4DNSNIjAjhh,2024-09-21T22:27:06Z,101427.84,debit,Other,Chong Mohamed,CACC_tXcvkyJ
CACC_NwNfoOl,TXN_yME67AGbhdj,2024-05-18T09:56:59Z,774004.32,debit,DuitNOW,Rajesh Singh,CACC_W1s58Bv
CACC_NwNfoOl,TXN_krzO6230TtG,2025-07-11T20:09:41Z,830941.13,debit,QR POS,Perusahaan Jaya,CACC_gR6PG2o
CACC_NwNfoOl,TXN_uhaGafSjxop,2025-07-11T17:04:50Z,157205.75,credit,DuitNOW,Mei Ling Singh,CACC_RNtdxJD
CACC_NwNfoOl,TXN_kye4h4Z5DdI,2024-03-05T20:54:21Z,575679.46,credit,DuitNOW,Zara Ng,CACC_oiIYqKy
CACC_NwNfoOl,TXN_jXNzMcQMmLS,2024-10-18T19:21:16Z,450869.34,credit,Other,Nurul Tan,CACC_M3JCLlv
CACC_NwNfoOl,TXN_KovmmLNLmNF,2024-08-29T14:21:07Z,940431.06,credit,QR P2P,Hana Gopal,CACC_pP6eaX0
CACC_NwNfoOl,TXN_M1im8XO18zE,2025-04-07T02:57:00Z,480315.0,credit,Credit Transfer,Liyana Lee,CACC_sxbOuUm
CACC_NwNfoOl,TXN_zCp3Vv5PCQx,2025-08-27T13:05:13Z,462886.76,debit,QR POS,Perusahaan Baroena,CACC_7yxycLr
CACC_NwNfoOl,TXN_gAkMTxtXL5m,2024-10-14T08:29:20Z,555231.74,credit,Other,John Subramaniam,CACC_2mqep4M
CACC_NwNfoOl,TXN_OOLuAPDunF6,2025-05-07T17:26:19Z,354543.69,credit,Credit Transfer,Irfan Ng,CACC_cC3PMMz
CACC_8nLbXTH,TXN_hlleJ81mf7c,2025-04-01T21:59:57Z,143317.35,debit,QR P2P,Amir Hussin,CACC_ZEKtkV0
CACC_8nLbXTH,TXN_KPlpps2bkZc,2025-02-12T08:19:22Z,581239.71,credit,Credit Transfer,Liyana Subramaniam,CACC_tIKtXEG
CACC_8nLbXTH,TXN_mKcDx1Y3XnV,2024-07-26T18:34:59Z,676461.34,credit,Credit Transfer,John Salleh,CACC_C6a2y15
CACC_8nLbXTH,TXN_PGcOmucX3tf,2025-07-07T00:34:22Z,652872.28,debit,QR P2P,Zara Doe,CACC_ZwhysfM
CACC_8nLbXTH,TXN_KxLVGTjozL8,2025-07-18T23:42:17Z,643646.74,credit,QR POS,Chong Subramaniam,CACC_Vy73Z1x
CACC_8nLbXTH,TXN_S1mIibZdxAR,2024-03-16T18:40:35Z,705173.44,debit,DuitNOW,Farah Doe,CACC_VEx0eLW
CACC_8nLbXTH,TXN_y8hex979LN2,2024-03-01T06:20:54Z,456818.34,debit,DuitNOW,Syafiq Wong,CACC_Du5kuqQ
CACC_8nLbXTH,TXN_ZWgRt2ARcTK,2024-09-14T07:42:15Z,267089.58,debit,QR P2P,Zara Ong,CACC_vWYQYXU
CACC_8nLbXTH,TXN_hpPxdQk3D1q,2025-01-21T10:47:37Z,418804.66,debit,Credit Transfer,Ali Singh,CACC_NnB9lrT
CACC_8nLbXTH,TXN_ORrohEBLi2I,2024-03-18T04:58:34Z,590470.72,debit,Other,Liyana Lee,CACC_Hbbssip
CACC_8nLbXTH,TXN_TQDtHcz9bc1,2024-06-20T07:26:37Z,552167.07,credit,Other,Amir Subramaniam,CACC_Uv1IRNu
CACC_8nLbXTH,TXN_kBhnipTLaLD,2024-03-24T13:41:30Z,931630.41,debit,QR P2P,Syarikat Bestari,CACC_zV0Fz9u
CACC_8nLbXTH,TXN_MEYVyIxZyjW,2024-08-29T20:18:00Z,189020.82,credit,Other,Farah Singh,CACC_dgmyLFg
CACC_8nLbXTH,TXN_qwDeuk0O5w5,2024-09-10T14:25:54Z,48129.67,debit,QR P2P,Siti Lee,CACC_WYg9ub3
CACC_8nLbXTH,TXN_5KoxYXXfViz,2025-07-12T00:09:45Z,723432.12,debit,QR P2P,Ali Ng,CACC_1Z6JL2T
CACC_8nLbXTH,TXN_Ab53dZGyXJD,2024-06-01T09:44:25Z,817880.23,debit,DuitNOW,Mei Ling Subramaniam,CACC_FdZpAgN
CACC_jIShv0G,TXN_fpiOKiZJh6Z,2024-04-27T22:21:27Z,852593.36,credit,QR POS,Farah Tan,CACC_kujyiiK
CACC_jIShv0G,TXN_TaA0RR0UsJF,2024-03-09T14:12:03Z,404326.85,debit,Other,Wei Subramaniam,CACC_mbL4Txx
CACC_jIShv0G,TXN_lcyKfT9tilP,2024-06-22T19:23:21Z,744766.4,credit,QR P2P,Aisha Hashim,CACC_IsANo1E
